"year","month","t_index","nbdsf","nddsf","vbdsf","vddsf","prate","dlwrf","pres","hgt","ugrd","vgrd","sh","tmp"
1918,4,120.5,68.245482213519,39.5117452412471,51.4834339505495,42.8043906780177,3.51719516725746e-06,266.426302083333,99239.5131184896,50,0.138112008571625,-0.090578496456146,0.00324643182902946,274.324900436401
1918,8,124.5,56.6104366224213,43.7547733960051,42.7061188555108,47.4010045123389,2.54590900033167e-05,337.314768145161,98935.5518523185,50,1.24798631668091,-0.909754922313075,0.00722601709534384,286.684219360352
1918,12,124.5,3.57674983617019,8.07614529925226,2.69824987640909,8.74915740752329,4.77585817173337e-06,239.432963709677,99079.0977822581,50,0.603918713908042,-0.0662411143702845,0.0015955099522891,262.577413497433
1918,2,112.5,17.0212283945058,18.0421854273645,12.8405758063816,19.5457008796449,9.97072474846166e-06,233.304129464286,99915.4476143973,50,-0.810167001826423,-0.0942626127174917,0.00136002622834245,259.524584974561
1918,1,124.5,6.75813619982741,11.148671369133,5.09824309811541,12.0777273165607,7.0494743005424e-06,215.478326612903,98867.9479586693,50,1.96357892405602,0.186413345798369,0.00102323339104905,255.145865655714
1918,7,124.5,76.0324477152362,49.3466922499695,57.357811434301,53.4589166041336,2.91441337992483e-05,346.038306451613,99051.9608114919,50,0.05719151419978,-0.488895435487071,0.00827318618652381,289.502635094427
1918,6,120.5,91.9518432755457,52.4384938205931,69.3671800148853,56.8083683056426,1.79705883805041e-05,331.123697916667,98767.4096354167,50,1.25240335464478,-0.0947753548622127,0.00725960574636701,288.441219584147
1918,3,124.5,41.5175669893786,30.4557415505403,31.3202698340926,32.9937200130853,1.15494359998201e-05,239.296622983871,99856.7446446573,50,-0.277427954058493,0.622189202616292,0.00185483999033045,263.868831326885
1918,5,124.5,71.4104098490342,47.7259007774571,53.8710109387451,51.7030591755786,1.57488648978344e-05,303.771673387097,99219.0679183468,50,-0.0953455163586524,0.128993938046117,0.00491324962293279,281.924378425844
1918,11,120.5,9.97807614534514,13.7955345618146,7.5273206008744,14.9451624419658,1.02575183013561e-05,245.686197916667,99246.1834960938,50,2.53135139147441,0.0741453568140665,0.002182798905172,266.609850819906
1918,10,124.5,18.7765642891116,21.4182785675464,14.1647765689789,23.203135114842,1.76718404042073e-05,277.617943548387,99243.6313949093,50,0.858494416359932,-0.602229829757444,0.0032680793566772,273.559810269263
1918,9,120.5,35.779423122693,33.5405844756269,26.9914946364176,36.3356331819292,1.09132524766631e-05,321.60859375,99104.8552408854,50,0.74713013569514,-0.359096237023672,0.00636690076886831,284.104921340942
1919,4,120.5,48.4771688299305,38.4572459853216,36.5704957839827,41.6620164840985,1.31667888044825e-05,267.109114583333,99089.7810546875,50,-0.107182975610097,-0.53998905022939,0.00279668824902425,270.888982899984
1919,8,124.5,72.7843043554093,44.0192307040492,54.9074576716245,47.6874999293866,1.75105838058031e-05,343.287046370968,98793.427797379,50,1.2197102731274,0.277000857937721,0.00810978225537485,290.245960235596
1919,12,124.5,4.13599492099167,9.25387142476762,3.1201365193446,10.0250273768316,8.36241283958163e-06,214.791834677419,99171.3474042339,50,2.33213423528979,-1.01146274612796,0.000904818366888644,254.610890788417
1919,2,116.5,20.2102341935941,18.8917574080517,15.2463170232376,20.4660705253893,9.66517967635396e-06,198.334051724138,99098.9036907328,50,2.8314918731821,-0.61840819490367,0.000674023514060035,251.436670171803
1919,1,124.5,6.97550393411368,11.6610684044369,5.26222226608576,12.6328241048066,1.06619128827135e-05,202.853578629032,99323.6978641633,50,1.53461287098546,-0.43367350486017,0.000623175191263257,250.683146630564
1919,7,124.5,78.2195121734251,52.2169509723556,59.0077021659172,56.5683635533853,2.58017969689452e-05,354.811491935484,98923.1999747984,50,0.849160725070584,0.203580963996149,0.00854557572916571,291.713045673986
1919,6,120.5,103.672753671977,48.8420034867561,78.2092703139476,52.9121704439858,1.44302163392303e-05,332.929166666667,99240.2348632812,50,-1.0525284131368,0.518652598063151,0.0073136969236657,289.785170237223
1919,3,124.5,50.2283307097492,29.6949583496849,37.8915477284073,32.1695382121586,1.1440419167796e-05,209.064768145161,99542.1358051915,50,0.490384909414476,-1.18637376062332,0.00132668073761564,259.445046824794
1919,5,124.5,68.7410706836622,46.2287622685855,51.8572989367978,50.0811591243009,1.44470200905438e-05,302.978326612903,99162.6928238407,50,-0.510366078346006,-0.525901848270047,0.00477369192747339,281.193800157116
1919,11,120.5,8.56349126123806,13.1565139379048,6.46017761812696,14.2528900993969,1.1000790255918e-05,247.502604166667,98779.5375651042,50,0.21492889324824,0.439191921552022,0.00228557028749492,266.139495531718
1919,10,124.5,20.2826683737842,20.3095088091135,15.300960352153,22.0019678765396,1.43583879644108e-05,280.018397177419,99100.7875819052,50,1.93160088216105,-1.05706315655862,0.00332418492278873,274.233652176396
1919,9,120.5,34.3738071799474,31.9681360589917,25.9311176971533,34.632147397241,1.79042264106486e-05,323.9671875,99001.7225911458,50,1.26186957756678,0.128525388240814,0.00581792487646453,283.657857131958
1920,4,120.5,61.361236467489,41.6753798168514,46.2900555807373,45.1483281349223,8.38456550813539e-06,261.927083333333,99570.2261067708,50,-0.524486903349558,-0.00684971412022895,0.00261047302168057,270.193348439534
1920,8,124.5,52.0713661887148,43.7834329692426,39.2819078265743,47.4320523833462,1.91726938530477e-05,328.152217741935,98991.9379725302,50,1.62613144997627,-0.676030828106788,0.00650653135474591,286.298534147201
1920,12,124.5,5.52770156710938,10.2928353526549,4.17002048045093,11.1505716320428,5.56683763048096e-06,204.105594758065,99017.6483114919,50,2.10818159580231,0.652278284872732,0.00104460772701948,256.490397484072
1920,2,112.5,15.5688184357255,17.4076884884481,11.7448981181789,18.8583291958187,9.12249182372094e-06,200.557477678571,100389.264822824,50,-0.421391363654818,-0.90546635219029,0.000531937265707581,249.629285880498
1920,1,124.5,4.35775136325302,9.75379807361668,3.28742646701544,10.5666145797514,7.14150837972803e-06,211.122227822581,99443.9937310988,50,2.42196576826034,-0.614520803574593,0.000631490239503628,252.057976630426
1920,7,124.5,87.6430992377924,51.4823719312103,66.1167239864048,55.7725695921445,1.70474718900437e-05,353.318296370968,99059.8374180948,50,0.849185216811395,-0.288578783312152,0.00853608891127571,291.756273085071
1920,6,120.5,83.9790131340674,52.1110810449958,63.3525888555245,56.4536711320789,1.70720997470927e-05,324.280208333333,98884.747265625,50,1.43251924912135,-0.0519025961558025,0.00631616723355061,286.433120854696
1920,3,124.5,44.0213731880959,30.5267489791246,33.2091060892654,33.070644727385,1.22432047591179e-05,222.687752016129,99521.5344632057,50,0.314623517374839,-0.961911282231731,0.00131125597697739,258.885331061579
1920,5,124.5,60.142079423245,44.0930364085836,45.3703406175357,47.7674561092989,3.3227669538229e-05,295.631804435484,99334.1415070565,50,-1.38397714784068,-2.01545726099322,0.00415282159238198,278.117370851578
1920,11,120.5,8.96724530947707,13.7516355288614,6.76476400539498,14.8976051562665,1.56884700951719e-05,236.5484375,99231.1179361979,50,1.31939526398977,-1.67283713420232,0.00173952249703386,263.139186477661
1920,10,124.5,18.7462230453911,21.4722470532842,14.1418875605582,23.2616009743912,1.58994408593564e-05,278.263608870968,99099.0242565524,50,-0.0994523955929664,-0.19414339142461,0.00325595508629997,272.858006877284
1920,9,120.5,36.8873438061331,32.3858486369405,27.8272944502408,35.0846693566856,1.52683445522846e-05,306.933072916667,99065.0948567708,50,0.792683680852254,-0.885912005106608,0.0048421455702434,280.18167737325
1921,4,120.5,94.8820208339255,39.2464758766944,71.577664839628,42.5170155330855,3.61398228885349e-06,246.543489583333,99545.4369791667,50,0.342341347535452,0.245264335473378,0.00315468808500251,273.996984481812
1921,8,124.5,51.2001714826618,43.670705500115,38.6246907676221,47.3099309584579,3.23540290981841e-05,344.344758064516,98734.5202242943,50,1.14553027768289,-0.134356679454927,0.00800274253912991,288.219489435996
1921,12,124.5,4.22226057499203,9.02287988931062,3.18521411797644,9.77478654675317,1.33139764207601e-05,199.727318548387,99540.0874495968,50,3.59664097909004,-1.15646379224716,0.000571451784942896,250.355230454476
1921,2,116.5,18.9040806314786,18.8069045220793,14.2609731079576,20.3741465655859,8.80429045748392e-06,218.800377155172,99770.8323679957,50,1.15621603357381,-0.359380512401975,0.000970156213764406,255.999304475455
1921,1,124.5,8.31605252730981,12.3100482818133,6.27351331007582,13.3358856386311,9.57327088099255e-06,195.806199596774,99635.1040511593,50,1.3017915333471,-0.829144127907292,0.000589524574523591,250.23404447494
1921,7,124.5,75.4140047657433,52.2836067931598,56.8912667531046,56.6405740259231,2.00299273028316e-05,348.058971774194,98681.4092741935,50,1.88581926976481,-0.150928478087148,0.00801325642744139,290.453067164267
1921,6,120.5,77.5470859368159,50.2530657900498,58.5004332505804,54.4408212725539,1.63418041936231e-05,322.390104166667,99066.7505859375,50,-0.644467616081238,-1.23706620136897,0.00609844232482525,285.142515563965
1921,3,124.5,38.5395997451747,29.5334631178155,29.0737331410967,31.9945850443002,1.13730598520042e-05,227.061491935484,99256.1550844254,50,0.92530817754807,-0.0439701041867659,0.00136669411192763,259.64680997787
1921,5,124.5,73.3738187843015,43.7678323481332,55.3521790828941,47.4151517104776,9.76601743670507e-06,306.524193548387,99118.7270665323,50,-0.634107624330828,-1.21844255155133,0.00491520466804955,283.277066015428
1921,11,120.5,8.72110460758229,12.8680369094044,6.57907891449191,13.9403733185214,7.51428370883896e-06,237.682552083333,99122.1755533854,50,1.50531311432521,-0.0455429951349894,0.00188366467955348,264.350087356567
1921,10,124.5,19.0526785273362,21.686689524594,14.373073275008,23.4939136516435,1.7368199835329e-05,276.1875,99259.1237714214,50,1.46146750065588,-1.96908602791448,0.00319950936283285,272.594873120708
1921,9,120.5,29.8376435096634,31.6003133602835,22.5090994897461,34.2336728069737,2.89089101552268e-05,312.079427083333,99077.0696289062,50,0.188863023122151,-0.775855580965678,0.004990116408347,279.847001012166
1922,4,120.5,58.8011587282372,40.1633597551687,44.3587688651614,43.5103064014327,1.48194019757704e-05,252.572916666667,99356.2882161458,50,-1.16970061858495,-0.78070566256841,0.00241038329719837,268.538290405273
1922,8,124.5,76.3016618551555,44.6148605574351,57.560902803012,48.3327656038881,2.19784032448134e-05,345.215725806452,99218.2982925907,50,-0.197856610821139,0.152910301762243,0.00885250656715324,291.071514006584
1922,12,124.5,4.97117208452939,9.86778208161871,3.7501824497327,10.6900972550869,4.09832831733108e-06,216.41935483871,99211.5573021673,50,0.835404192247698,0.33260380068133,0.00110408744671252,256.741670977685
1922,2,112.5,17.3783022474619,18.8133702792194,13.1099473094888,20.381151135821,7.92363357430905e-06,223.723772321429,99045.7376883371,50,1.81723884599549,-0.249940574169159,0.00138682086253539,258.159457002367
1922,1,124.5,7.98061467377158,11.8153045218048,6.02046370126628,12.7999132319552,6.0131248944837e-06,209.129788306452,99533.1700793851,50,2.6009575743829,-1.04652649356473,0.000953103901279504,254.656481712095
1922,7,124.5,82.4072003689626,49.6965903533349,62.1668353660595,53.8379728827795,1.90012874360272e-05,350.860131048387,98926.1943359375,50,1.57617410921281,0.0781413201362855,0.00852454476238739,291.232621715915
1922,6,120.5,74.193532744135,50.8606105838863,55.9705597894352,55.0989947992101,2.77721922643988e-05,322.228645833333,98583.8755208333,50,0.246087372303009,-0.267348905404409,0.00626602023645925,285.172937138875
1922,3,124.5,37.2732541663777,29.973972297923,28.1184198097235,32.4718033227499,1.16243994767084e-05,248.255040322581,99386.1111706149,50,0.263512446034339,-1.20602227410963,0.00206417046079408,265.364356379355
1922,5,124.5,86.3438385082262,45.602297896837,65.1365799272584,49.40248938824,1.0628717496084e-05,283.443044354839,99482.3072706653,50,0.201880466553473,-0.8583606789189,0.00380431322170602,280.083813944171
1922,11,120.5,9.7970016999818,13.6968933052785,7.39072058068802,14.8383010807184,8.93125745960825e-06,252.409114583333,99157.3909179687,50,0.39546928803126,0.279864386717479,0.00249418174886766,268.074851989746
1922,10,124.5,18.172537789965,19.4748947048765,13.7091074555876,21.0978025969496,1.91477994808604e-05,278.376764112903,99072.572328629,50,0.735030777992741,0.461142805314833,0.00325342487861147,272.897408762286
1922,9,120.5,49.417113807053,33.9893018583143,37.2795770825137,36.8217436798405,2.27618376544355e-05,302.768489583333,99263.3137044271,50,1.04371438026428,-0.57811807791392,0.00532623879650297,282.125979105632
1923,4,120.5,70.4027743566694,38.457078173331,53.1108648655576,41.6618346877753,8.80290248642298e-06,239.835677083333,99324.8016276042,50,-0.166251476605733,-0.190294826030731,0.00229404754694163,267.375156211853
1923,8,124.5,57.8394089134726,43.6345612519593,43.633238303146,47.2707746896226,2.33197153494948e-05,332.454133064516,99219.2077242943,50,0.81992979203501,-0.300043498316119,0.0072383325023111,286.432038091844
1923,12,124.5,3.58635260809844,8.59632488350284,2.70549407277602,9.31268529046141,1.63886945852404e-05,222.696572580645,99143.4293724798,50,0.780565927105565,-0.801814444603459,0.000902521064363687,254.204289713214
1923,2,112.5,20.1948050691462,18.7205975473457,15.2346775083033,20.2806473429578,1.13868218362916e-05,207.498046875,99429.9676688058,50,2.43990586485182,-0.241210188184466,0.000868896059143611,253.701669352395
1923,1,124.5,8.19720922398455,11.8723042723895,6.18385959002343,12.8616629617552,8.30424156335196e-06,167.913558467742,99508.7843686996,50,2.687050127214,-0.865436823137344,0.000310021990821218,243.617657384565
1923,7,124.5,77.8083524967969,50.4539902299822,58.697529076531,54.6584894158141,3.31825277563739e-05,344.361391129032,98863.2995841734,50,0.665172100067139,-0.090847861382269,0.00843707996518201,289.664472641483
1923,6,120.5,62.6891282976951,53.1794051177304,47.2917985403665,57.6110222108746,2.14291804758848e-05,321.723697916667,99029.6960611979,50,0.830970962842306,-1.55958704948425,0.00586049433331937,283.805269241333
1923,3,124.5,40.1311597088497,29.961992418354,30.2743836400095,32.4588251198835,1.8228281724085e-05,224.069304435484,99146.7615612399,50,1.16758319639391,-0.810386015522864,0.00140210622656366,259.793965493479
1923,5,124.5,67.7774790894131,45.7060273363873,51.1303789621888,49.5148629477529,1.77387944381981e-05,308.992691532258,99304.8959488407,50,-1.70380239717422,0.364707619913163,0.00512268455819257,281.972785949707
1923,11,120.5,9.23667365230439,13.5378735033226,6.96801696577349,14.6660296285995,1.55828600383027e-05,236.716666666667,99193.9869466146,50,1.44399617910385,-0.607784227530161,0.00168474559959577,261.930146980286
1923,10,124.5,21.4809238043858,21.6435988185708,16.2049074313787,23.4472320534517,1.7446157068051e-05,275.602570564516,99116.2918661794,50,0.642920428706753,0.315627821030156,0.00358680738305162,274.363515546245
1923,9,120.5,42.414670925325,32.8620073786737,31.9970324524382,35.6005079935631,2.07326397155372e-05,309.554166666667,99127.5498372396,50,0.885882405440013,0.0750084598859151,0.00551205090499328,282.249587376912
1924,4,120.5,69.0245280225415,37.9418316652282,52.0711351748997,41.1036509706639,5.6283578485139e-06,244.279427083333,99614.1770182292,50,-0.948399829864502,-0.466464841365814,0.00253291136856812,269.32346051534
1924,8,124.5,76.3323696140374,46.0184771985126,57.5840683053264,49.8533502983886,1.70484175478187e-05,354.768397177419,98973.115202873,50,1.64052536795216,0.374919618329694,0.00932206675755761,292.528448904714
1924,12,124.5,4.86289453146821,9.62037446925597,3.6684993833883,10.422072341694,7.19114241897225e-06,198.811995967742,99473.0969947077,50,2.91748625232327,-0.690742500366703,0.000597970746610137,250.404801399477
1924,2,112.5,18.9150548115138,19.1562573121274,14.2692518753525,20.752612088138,8.23769712898769e-06,220.159598214286,99547.4837472098,50,0.144849862371172,-0.328775665589741,0.00100494484084785,254.989312444414
1924,1,124.5,6.40425827769473,10.8469157653602,4.8312825603662,11.7508254124735,8.89259436662809e-06,214.9609375,99391.6001764113,50,0.881309074740256,0.299381409921954,0.000865513796505242,253.273340902021
1924,7,124.5,76.6373354433326,51.5954706808024,57.8141302467246,55.895093237536,2.57712175644196e-05,359.929183467742,98837.2998676915,50,0.416667307576825,0.299285511816702,0.00953322102413363,291.762927024595
1924,6,120.5,92.1490884553667,52.6662676165333,69.5159790101889,57.0551232512445,2.72000406115155e-05,331.5859375,98890.0188476562,50,0.768932429949443,0.155223266283671,0.00732426049362403,287.953655751546
1924,3,124.5,38.8683956264827,28.8675501175969,29.3217721392764,31.2731792940633,1.85067439704933e-05,235.02872983871,99844.9911479335,50,-0.813294068459542,-0.354738343146539,0.00150586161057177,261.316325710666
1924,5,124.5,57.5310493789671,46.5170881829859,43.4006161981682,50.3935121982348,2.16664720715041e-05,287.21875,99438.4153225807,50,-0.592483947353978,-1.31360383956663,0.0033778967753601,275.693644000638
1924,11,120.5,10.1496777471165,13.5779029497966,7.6567744408072,14.7093948622797,2.51574195326917e-05,246.753645833333,99217.0701171875,50,-0.938204061985016,-0.436786997318268,0.00238485132261606,267.139107831319
1924,10,124.5,20.0569613753926,21.6683500187807,15.1306901603839,23.4740458536791,9.4514126500601e-06,276.250252016129,99201.5699344758,50,1.29473334743131,1.28535775215395,0.00370236066819709,275.311673810405
1924,9,120.5,31.9277494308431,32.3975991635006,24.0858460618641,35.0973990937923,2.9007915466867e-05,319.9609375,98673.8197591146,50,1.36727961699168,-0.0924091100692749,0.00631838473103319,283.213144302368
1925,4,120.5,70.8243773905305,39.1400440395532,53.4289162770669,42.4017143761827,1.63310378517985e-05,263.537760416667,99392.5731770833,50,-0.968285326162974,0.0141640424728395,0.00331444159237435,274.212210464478
1925,8,124.5,80.8445299554449,44.3223174653096,60.987978738318,48.015843920752,1.50850026685453e-05,348.752016129032,98724.0154674899,50,1.34718699993626,0.840160308345672,0.00938015667188372,291.706882476807
1925,12,124.5,4.40832888407973,9.20369078692098,3.32558143886716,9.97066501916439,7.81027747302183e-06,197.386844758065,99060.0185231855,50,2.2592011767049,0.160813827668467,0.000651734873298988,249.879658729799
1925,2,116.5,18.5961998590757,19.1434209871268,14.0287121743904,20.7387060693874,7.64065146756796e-06,237.059536637931,99297.9988887392,50,-0.466839366945727,-0.0193986193887118,0.00148599008521003,260.122451321832
1925,1,124.5,6.80469002582181,11.0930165343397,5.13336265105855,12.0174345788681,1.18493056308031e-05,192.530997983871,99266.7985761089,50,2.56935366122953,-0.167394199678975,0.000494042252343676,248.555890237131
1925,7,124.5,84.6533126796715,51.5965940746779,63.861270968875,55.8963102475678,1.92747179527914e-05,351.139868951613,98843.0295488911,50,1.1479280840966,-0.202918302628301,0.00881773630540157,291.288115839804
1925,6,120.5,81.5877739470773,50.1426311498297,61.5486715741109,54.3211837456488,3.55638745614034e-05,333.229947916667,98867.9754231771,50,-0.620983020464579,0.440129395325979,0.00758414519174646,287.221973927816
1925,3,124.5,39.3907710584264,30.4057195331418,29.7158448335497,32.9395294942369,4.46150479306976e-06,228.557963709677,100005.038873488,50,0.05080287302694,0.132866240316822,0.00154564623719653,260.046831807783
1925,5,124.5,68.3250710811463,43.6158278427318,51.5434746752507,47.2504801629595,2.11205528608395e-05,289.070564516129,99157.8341733871,50,-0.604815386956737,-1.06888959484716,0.00403090581418045,278.541700670796
1925,11,120.5,7.50489659390067,12.6410870788205,5.66158865855664,13.6945110020555,2.76676605803032e-05,248.151302083333,99138.1026041667,50,0.0785913904507952,-1.1882971962293,0.00177106112654049,263.29363822937
1925,10,124.5,22.9035696799728,21.2233540452743,17.278131512962,22.9919668823804,2.12211460679065e-05,274.070060483871,99061.8371660786,50,0.742688302070864,0.826650181124287,0.00352435669628903,274.062399956488
1925,9,120.5,29.9625729841965,32.1467345922556,22.6033445319377,34.8256291416103,2.27274622290145e-05,313.443489583333,99287.2478515625,50,0.731220126152039,-1.29091294606527,0.00491785412984124,280.368254089355
1926,4,120.5,61.8821546399164,38.9133368821756,46.6830289388843,42.1561149556903,1.53594926438146e-05,261.304427083333,99131.6515625,50,-0.868085956573486,0.150748725732168,0.00285158652550308,271.542860794067
1926,8,124.5,59.2778064294186,42.4801339719776,44.7183452011404,46.020145136309,3.90235795250051e-05,336.131804435484,99197.6198336693,50,0.300818297170824,0.205057340283548,0.00757570218317391,286.941518845097
1926,12,124.5,4.20520099349002,8.94277004622912,3.17234460912405,9.68800088341488,1.00672984639424e-05,212.329133064516,99048.6253780242,50,3.0942354740635,-1.31886595295322,0.000806371307091115,254.471313353508
1926,2,112.5,19.7503814975985,18.6139979571446,14.8994106034515,20.1651644535733,9.61871864757491e-06,201.719587053571,99650.6994628906,50,0.490487647908075,-0.217689224651882,0.00068574672306048,251.992898191724
1926,1,124.5,6.33475566226036,11.300524928782,4.77885076275782,12.2422353395138,1.14631928725209e-05,214.427671370968,99417.7293661794,50,2.0633117114344,-1.37569657833345,0.000773037405158374,253.206861126807
1926,7,124.5,70.1059008471274,52.6901929455923,52.8869076566049,57.081042357725,1.72827296007116e-05,341.677419354839,98903.671811996,50,2.30994174557347,-0.826945562516489,0.00756154923639711,288.290417825022
1926,6,120.5,60.7725104242513,50.69777411642,45.8459289165404,54.9225886261217,2.92424602106114e-05,326.531770833333,98982.3591471354,50,-0.78139279683431,-1.34327059586843,0.00629706503726387,284.488054784139
1926,3,124.5,44.5705783046856,30.6150265889235,33.6234187210786,33.1662788046671,9.96915208443143e-06,233.58064516129,99262.7482358871,50,0.875118747834236,0.655533902106747,0.00180304195952973,263.532824054841
1926,5,124.5,58.0307331176743,45.4412561223815,43.7775705975438,49.2280274659133,1.96478246741971e-05,307.290574596774,98978.6670551915,50,-1.09484692158238,-0.809983376533754,0.00463218217238694,281.055768166819
1926,11,120.5,9.79297844595263,13.9487813086715,7.38768549431514,15.1111797510608,9.69536564375632e-06,221.097135416667,99719.2476888021,50,2.04256729682287,0.1297873655955,0.00153958809520797,260.966793632507
1926,10,124.5,23.195915667392,21.5134213616443,17.4986732227694,23.3062064751146,1.53009814360734e-05,272.071572580645,98779.6141318044,50,0.445273756980896,0.739972856736952,0.00342070982432849,273.468283376386
1926,9,120.5,41.1952980331728,33.1172227089071,31.077154656604,35.8769912679827,2.79939742084549e-05,312.253385416667,99051.1546223958,50,2.23231077591578,0.222312883536021,0.00549376155734838,281.594201787313
1927,4,120.5,48.8796272196769,39.4849586571142,36.8741047446685,42.7753718785404,2.79238923360866e-05,270.538802083333,99498.7100585937,50,-1.48427087863286,-0.96117612918218,0.00296999838077075,271.774138132731
1927,8,124.5,60.5264929135885,46.509737543882,45.6603367593738,50.3855490058722,1.49951224344458e-05,339.236391129032,98918.0822517641,50,1.51390897458599,-0.0756655816108948,0.00778614335332907,288.515938297395
1927,12,124.5,5.00247124503018,9.79146521640922,3.77379409712803,10.60742065111,1.18840670065953e-05,221.325100806452,99031.0928994456,50,1.56819481234397,0.209992116497409,0.001169620495045,257.333045036562
1927,2,112.5,19.3166798726682,18.0789162165086,14.5722321846444,19.5854925678843,6.86609588164609e-06,215.484375,99462.9215959821,50,0.51313231246812,-0.0680984428950718,0.00087401535392928,254.620251791818
1927,1,124.5,6.29268746062526,10.8393782021453,4.7471151018752,11.7426597189908,1.36138398899266e-05,214.012852822581,99297.9386340726,50,1.16456032568409,-0.326337033702481,0.000796113507080478,253.153308314662
1927,7,124.5,68.545430005113,50.6243816479429,51.7097103547344,54.8430801186049,3.0079232696627e-05,347.660786290323,98822.5824722782,50,-0.367600610179286,0.309686822275962,0.00848811273200197,288.919679211032
1927,6,120.5,76.6849666072907,51.7708110149131,57.8500625283071,56.0850452661558,2.49916931592153e-05,323.9546875,98891.0305989583,50,2.0874443769455,-0.179639554023743,0.00611461786999522,285.106848017375
1927,3,124.5,42.3484999649794,30.1095972281328,31.9471140086687,32.6187303304772,1.38045143995345e-05,225.882308467742,99193.5014175907,50,0.409907840913342,-0.378248395458345,0.00157893587381677,260.989964700514
1927,5,124.5,92.1426335970275,46.0221078718809,69.5111095556523,49.857283527871,1.10462032020403e-05,304.297379032258,99371.4398626512,50,-0.926759650630335,0.99520775195091,0.00515454966619971,284.422650860202
1927,11,120.5,8.62843367923001,13.6155755859116,6.50916926678755,14.7502068847375,8.93858193455148e-06,232.534895833333,99315.3195638021,50,1.56404272715251,-0.792457111676534,0.00125487949893189,259.841358311971
1927,10,124.5,23.5568826687865,21.709022604945,17.7709816624179,23.5181078220237,1.5846538293104e-05,275.918094758065,99291.224640877,50,1.33402617516056,-0.086304095483595,0.00334741731057875,273.362458259829
1927,9,120.5,32.2295680123476,32.8679361474967,24.3135337637009,35.6069308264548,1.85609983265926e-05,309.564322916667,99382.5038736979,50,-0.0246826926867164,-0.752839676539103,0.00501375158394997,280.146036020915
1928,4,120.5,68.245482213519,39.5117452412471,51.4834339505495,42.8043906780177,3.51719516725746e-06,266.426302083333,99239.5131184896,50,0.138112008571625,-0.090578496456146,0.00324643182902946,274.324900436401
1928,8,124.5,56.6104366224213,43.7547733960051,42.7061188555108,47.4010045123389,2.54590900033167e-05,337.314768145161,98935.5518523185,50,1.24798631668091,-0.909754922313075,0.00722601709534384,286.684219360352
1928,12,124.5,3.57674983617019,8.07614529925226,2.69824987640909,8.74915740752329,4.77585817173337e-06,239.432963709677,99079.0977822581,50,0.603918713908042,-0.0662411143702845,0.0015955099522891,262.577413497433
1928,2,112.5,17.0212283945058,18.0421854273645,12.8405758063816,19.5457008796449,9.97072474846166e-06,233.304129464286,99915.4476143973,50,-0.810167001826423,-0.0942626127174917,0.00136002622834245,259.524584974561
1928,1,124.5,6.75813619982741,11.148671369133,5.09824309811541,12.0777273165607,7.0494743005424e-06,215.478326612903,98867.9479586693,50,1.96357892405602,0.186413345798369,0.00102323339104905,255.145865655714
1928,7,124.5,76.0324477152362,49.3466922499695,57.357811434301,53.4589166041336,2.91441337992483e-05,346.038306451613,99051.9608114919,50,0.05719151419978,-0.488895435487071,0.00827318618652381,289.502635094427
1928,6,120.5,91.9518432755457,52.4384938205931,69.3671800148853,56.8083683056426,1.79705883805041e-05,331.123697916667,98767.4096354167,50,1.25240335464478,-0.0947753548622127,0.00725960574636701,288.441219584147
1928,3,124.5,41.5175669893786,30.4557415505403,31.3202698340926,32.9937200130853,1.15494359998201e-05,239.296622983871,99856.7446446573,50,-0.277427954058493,0.622189202616292,0.00185483999033045,263.868831326885
1928,5,124.5,71.4104098490342,47.7259007774571,53.8710109387451,51.7030591755786,1.57488648978344e-05,303.771673387097,99219.0679183468,50,-0.0953455163586524,0.128993938046117,0.00491324962293279,281.924378425844
1928,11,120.5,9.97807614534514,13.7955345618146,7.5273206008744,14.9451624419658,1.02575183013561e-05,245.686197916667,99246.1834960938,50,2.53135139147441,0.0741453568140665,0.002182798905172,266.609850819906
1928,10,124.5,18.7765642891116,21.4182785675464,14.1647765689789,23.203135114842,1.76718404042073e-05,277.617943548387,99243.6313949093,50,0.858494416359932,-0.602229829757444,0.0032680793566772,273.559810269263
1928,9,120.5,35.779423122693,33.5405844756269,26.9914946364176,36.3356331819292,1.09132524766631e-05,321.60859375,99104.8552408854,50,0.74713013569514,-0.359096237023672,0.00636690076886831,284.104921340942
1929,4,120.5,48.4771688299305,38.4572459853216,36.5704957839827,41.6620164840985,1.31667888044825e-05,267.109114583333,99089.7810546875,50,-0.107182975610097,-0.53998905022939,0.00279668824902425,270.888982899984
1929,8,124.5,72.7843043554093,44.0192307040492,54.9074576716245,47.6874999293866,1.75105838058031e-05,343.287046370968,98793.427797379,50,1.2197102731274,0.277000857937721,0.00810978225537485,290.245960235596
1929,12,124.5,4.13599492099167,9.25387142476762,3.1201365193446,10.0250273768316,8.36241283958163e-06,214.791834677419,99171.3474042339,50,2.33213423528979,-1.01146274612796,0.000904818366888644,254.610890788417
1929,2,116.5,20.2102341935941,18.8917574080517,15.2463170232376,20.4660705253893,9.66517967635396e-06,198.334051724138,99098.9036907328,50,2.8314918731821,-0.61840819490367,0.000674023514060035,251.436670171803
1929,1,124.5,6.97550393411368,11.6610684044369,5.26222226608576,12.6328241048066,1.06619128827135e-05,202.853578629032,99323.6978641633,50,1.53461287098546,-0.43367350486017,0.000623175191263257,250.683146630564
